-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2025 in LST
Location: latitude  34.04   longitude -4.99 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 575.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2009,5,11,7.849,18.26,71.75,3.32
2009,5,12,6.2357,16.91,75.51,3.37
2009,5,13,5.4307,14.36,74.78,4.19
2009,5,14,4.0435,14.99,79.06,5.26
2009,5,15,7.8751,16.42,65.68,2.71
2009,5,16,7.8958,19.78,57.07,2.29
2009,5,17,7.9483,19.96,63.39,2.83
2009,5,18,7.5922,19.47,66.15,2.63
2009,5,19,6.6898,21.5,59.6,2.11
2009,5,20,7.4861,23.66,51.8,3.14
2009,5,21,6.4906,19.58,68.57,2.95
2009,5,22,7.2989,20.3,68.97,3.74
2009,5,23,5.2697,16.28,75.7,3.76
2009,5,24,8.1127,16.61,71.15,2.7
2009,5,25,8.4178,17.52,68.92,2.77
2009,5,26,8.0448,20.17,63.52,2.89
2009,5,27,8.2675,21.22,57.79,7.89
2009,5,28,6.7805,21.81,61.25,9.14
2009,5,29,7.2122,24.3,56.31,3.84
2009,5,30,5.2498,23.76,58.86,2.89
2009,5,31,7.7441,23.36,61.04,1.7
2009,6,1,8.543,25.51,47.82,2.41
2009,6,2,7.6193,23.04,60.52,2.76
2009,6,3,7.6627,21.42,68.08,3.11
2009,6,4,8.2373,19.17,70.01,3.63
2009,6,5,7.818,18.31,67.31,3.72
2009,6,6,7.0471,18.07,69.48,4.75
2009,6,7,8.712,18.78,61.81,2.68
2009,6,8,8.04,18.48,65.71,3.2
2009,6,9,8.1427,20.71,61.83,2.3
2009,6,10,8.4005,25.16,52.55,3.17
2009,6,11,8.1166,28.91,42.46,3.66
2009,6,12,6.4838,30.8,36.19,4.2
2009,6,13,7.739,30.64,41.71,3.41
2009,6,14,5.3578,27.4,49.68,2.71
2009,6,15,6.4896,24.28,61.43,3.27
2009,6,16,7.4789,26.14,58.33,2.65
2009,6,17,5.5776,27.14,48.33,4.07
2009,6,18,6.8791,27.99,46.83,2.31
2009,6,19,7.7726,27.22,51.49,2.33
2009,6,20,7.3416,28.61,50.81,3.15
2009,6,21,8.1708,27.85,44.88,2.67
2009,6,22,7.3781,26.19,47.65,2.09
2009,6,23,8.1341,26.65,50.95,3.34
2009,6,24,8.0921,24.74,55.62,3.49
2009,6,25,8.2046,22.88,60.43,3.64
2009,6,26,8.1206,22.99,56.12,3.18
2009,6,27,8.6333,23.08,53.36,3.18
2009,6,28,8.159,23.84,46.82,2.93
2009,6,29,8.7286,23.97,47.23,2.71
2009,6,30,8.4982,25.36,51.74,2.7
2009,7,1,8.3815,27.69,51.5,2.87
2009,7,2,8.0626,27.95,52.3,2.61
2009,7,3,6.2004,27.55,51.02,2.9
2009,7,4,8.0532,28.11,45.41,3.28
2009,7,5,7.3901,28.32,41.9,4.3
2009,7,6,8.2594,25.75,49.0,3.43
2009,7,7,8.2274,23.49,52.77,3.38
2009,7,8,8.303,24.19,49.74,3.01
2009,7,9,8.4041,25.28,46.3,2.71
2009,7,10,8.5296,25.34,44.9,2.57
2009,7,11,8.243,25.44,43.95,2.69
2009,7,12,7.9922,27.8,41.56,2.85
2009,7,13,7.8298,26.09,48.24,3.45
2009,7,14,7.5535,24.06,55.32,3.61
2009,7,15,8.3438,26.39,44.79,2.74
2009,7,16,7.9985,27.38,41.82,2.88
2009,7,17,8.543,25.93,43.11,2.9
2009,7,18,8.477,27.74,33.13,2.39
2009,7,19,8.0693,30.73,28.91,3.18
2009,7,20,6.9096,34.0,30.89,3.21
2009,7,21,6.235,34.91,24.66,5.47
2009,7,22,7.3514,32.31,34.51,4.3
2009,7,23,7.9378,30.83,36.03,3.07
2009,7,24,7.0517,30.24,38.15,2.77
2009,7,25,7.2725,33.89,26.73,3.36
2009,7,26,6.5074,35.19,20.83,3.32
2009,7,27,7.003,32.77,25.92,4.14
2009,7,28,7.4635,34.41,27.38,2.66
2009,7,29,7.6934,34.07,25.31,3.34
2009,7,30,8.0834,33.25,20.19,3.2
2009,7,31,8.142,30.9,21.5,3.55
2009,8,1,8.0978,29.57,23.68,3.78
2009,8,2,8.0741,27.73,36.82,3.41
2009,8,3,7.7352,28.81,37.62,2.52
2009,8,4,7.5713,30.9,30.79,2.05
2009,8,5,7.4566,31.07,30.79,3.14
2009,8,6,7.7885,29.86,35.73,3.45
2009,8,7,7.8708,28.26,37.97,3.65
2009,8,8,7.7921,25.79,37.39,3.72
2009,8,9,7.609,24.31,47.47,3.09
2009,8,10,3.3857,25.34,47.6,2.14
2009,8,11,6.6326,27.65,46.49,2.82
2009,8,12,7.26,29.25,45.37,4.95
2009,8,13,7.373,30.01,41.38,4.85
2009,8,14,7.3562,31.22,39.05,3.85
2009,8,15,7.3908,31.18,38.79,3.04
2009,8,16,7.1525,31.11,41.97,2.78
2009,8,17,6.7834,30.85,44.81,2.86
2009,8,18,6.8347,31.25,42.92,2.62
2009,8,19,7.2274,32.47,34.02,2.75
2009,8,20,7.1669,31.83,28.86,2.75
2009,8,21,7.2931,31.17,29.88,2.92
2009,8,22,7.3898,33.31,23.26,3.7
2009,8,23,7.1244,33.2,27.29,3.8
2009,8,24,7.219,29.01,41.12,4.72
2009,8,25,6.2837,23.95,54.41,4.22
2009,8,26,6.6298,25.8,45.26,2.6
2009,8,27,7.0212,28.32,37.01,2.37
2009,8,28,6.9943,29.54,37.27,2.15
2009,8,29,7.23,31.12,31.33,4.95
2009,8,30,6.9955,31.14,29.2,3.33
2009,8,31,6.8309,28.56,43.62,3.05
2009,9,1,6.3178,27.12,51.48,3.19
2009,9,2,6.5827,25.67,53.14,3.53
2009,9,3,6.7956,25.78,44.73,2.61
2009,9,4,6.851,28.22,37.2,2.89
2009,9,5,6.5717,29.92,31.88,2.32
2009,9,6,5.3983,30.5,34.37,3.64
2009,9,7,5.0246,29.38,39.17,5.07
2009,9,8,5.6354,27.26,47.94,5.27
2009,9,9,5.0227,27.38,47.95,4.05
2009,9,10,2.5668,23.05,63.88,4.02
2009,9,11,4.955,22.85,65.8,2.39
2009,9,12,5.603,22.45,66.1,1.98
2009,9,13,3.4205,20.51,75.1,1.91
2009,9,14,3.5306,18.68,80.87,3.68
2009,9,15,2.6431,17.76,74.77,4.67
2009,9,16,4.109,18.43,72.69,4.78
2009,9,17,3.0821,18.0,71.43,5.27
2009,9,18,5.202,17.67,70.37,3.42
2009,9,19,5.9326,18.57,69.12,2.4
2009,9,20,5.9215,17.86,67.88,3.08
2009,9,21,6.144,19.65,55.8,2.96
2009,9,22,5.8476,20.14,51.76,5.27
2009,9,23,6.0878,22.31,45.81,4.07
2009,9,24,6.0773,22.37,44.27,3.24
2009,9,25,3.6096,23.74,50.0,2.21
2009,9,26,3.5076,18.78,77.92,2.62
2009,9,27,3.2983,16.7,80.35,2.64
2009,9,28,4.2005,18.58,68.08,2.29
2009,9,29,4.0145,20.41,63.86,2.45
2009,9,30,5.0671,18.84,76.84,1.98
2009,10,1,5.4281,20.03,64.18,2.24
2009,10,2,5.3182,21.49,55.78,2.32
2009,10,3,5.305,22.34,51.31,2.32
2009,10,4,5.6784,24.28,42.04,2.96
2009,10,5,5.5294,25.72,43.23,3.3
2009,10,6,5.4137,25.0,49.57,2.63
2009,10,7,5.2042,24.47,52.26,2.99
2009,10,8,5.0575,22.16,68.09,2.52
2009,10,9,5.3736,21.27,67.62,2.28
2009,10,10,5.2344,21.81,59.94,2.14
2009,10,11,5.2118,22.75,54.72,4.09
2009,10,12,5.3662,23.69,46.27,3.98
2009,10,13,5.2555,23.64,41.57,2.88
2009,10,14,5.2238,22.61,42.49,3.61
2009,10,15,5.2306,21.53,43.72,3.06
2009,10,16,5.1646,22.25,40.63,2.63
2009,10,17,5.0054,22.39,42.93,3.13
2009,10,18,4.9212,20.0,57.3,2.38
2009,10,19,4.746,19.8,57.34,2.29
2009,10,20,3.0708,17.01,69.81,2.9
2009,10,21,2.5894,16.58,77.23,5.54
2009,10,22,1.8864,17.47,78.14,6.09
2009,10,23,4.7623,19.49,66.06,2.18
2009,10,24,4.8756,22.54,41.42,2.99
2009,10,25,4.7714,22.76,38.09,2.83
2009,10,26,4.4854,22.72,38.98,2.58
2009,10,27,4.5254,23.13,38.81,2.99
2009,10,28,4.1657,23.68,42.68,2.4
2009,10,29,3.8774,23.26,48.86,2.02
2009,10,30,4.3954,23.43,41.75,2.94
2009,10,31,4.4345,22.33,40.67,3.53
2009,11,1,4.3718,21.13,44.13,3.29
2009,11,2,3.727,18.39,73.19,3.44
2009,11,3,4.1671,16.84,75.46,2.66
2009,11,4,2.6825,15.59,77.84,3.43
2009,11,5,3.3259,14.68,74.25,4.87
2009,11,6,2.9755,13.93,72.86,4.38
2009,11,7,2.4408,15.12,79.37,3.98
2009,11,8,2.7636,13.18,77.07,5.77
2009,11,9,3.523,13.92,75.13,6.15
2009,11,10,4.1014,13.85,62.29,2.02
2009,11,11,4.2446,15.9,48.64,2.64
2009,11,12,4.205,17.12,40.41,3.11
2009,11,13,4.0562,18.66,36.42,2.95
2009,11,14,3.7793,18.31,39.9,3.1
2009,11,15,3.7675,19.18,34.91,4.02
2009,11,16,3.9842,20.1,30.18,4.14
2009,11,17,2.7233,18.79,33.85,4.04
2009,11,18,2.6506,17.68,43.5,3.47
2009,11,19,2.9743,15.8,63.63,2.36
2009,11,20,3.4858,16.2,62.61,2.63
2009,11,21,3.2232,17.84,48.4,3.6
2009,11,22,3.1714,15.37,66.85,2.95
2009,11,23,3.6919,16.36,62.75,2.17
2009,11,24,3.443,16.94,43.62,3.38
2009,11,25,3.3871,15.7,54.79,3.25
2009,11,26,3.1874,15.34,54.15,3.97
2009,11,27,2.0578,14.4,70.72,2.73
2009,11,28,2.8123,13.92,62.16,2.28
2009,11,29,1.9471,13.46,63.78,7.41
2009,11,30,2.8889,10.66,83.36,6.46
2009,12,1,3.3473,9.93,66.09,2.1
2009,12,2,3.3437,11.81,60.02,2.71
2009,12,3,1.2989,11.11,85.07,4.91
2009,12,4,2.9482,10.48,81.97,2.24
2009,12,5,3.3298,10.37,74.14,2.06
2009,12,6,3.5126,11.25,53.63,2.76
2009,12,7,3.2695,11.69,48.93,2.68
2009,12,8,3.4469,12.67,42.89,2.32
2009,12,9,3.4495,12.75,40.26,2.33
2009,12,10,3.4178,13.25,38.65,2.56
2009,12,11,3.4855,12.92,35.42,3.12
2009,12,12,3.1524,12.03,40.2,2.68
2009,12,13,2.593,10.88,72.56,3.89
2009,12,14,2.4485,8.38,77.89,7.27
2009,12,15,2.9165,8.67,68.56,3.98
2009,12,16,1.2912,13.32,79.47,4.65
2009,12,17,1.5706,13.27,88.41,3.15
2009,12,18,1.2182,14.45,69.51,7.65
2009,12,19,0.7867,13.01,88.05,9.39
2009,12,20,1.926,11.52,87.06,2.89
2009,12,21,1.3058,13.83,74.79,5.71
2009,12,22,1.5346,13.6,80.91,7.63
2009,12,23,0.5928,15.08,82.33,8.12
2009,12,24,0.8887,15.81,83.9,9.88
2009,12,25,1.9154,15.33,82.9,5.95
2009,12,26,1.6514,14.18,82.67,9.15
2009,12,27,2.9198,12.46,73.16,2.4
2009,12,28,3.0197,13.94,63.81,4.17
2009,12,29,3.0943,14.95,67.37,3.9
2009,12,30,1.9368,13.52,78.06,5.55
2009,12,31,1.5319,11.42,82.18,9.77
2010,1,1,1.5871,9.72,90.42,4.54
2010,1,2,3.4654,11.31,65.49,2.87
2010,1,3,2.8956,12.49,68.86,3.25
2010,1,4,1.6586,12.09,73.29,7.25
2010,1,5,1.061,10.54,88.66,9.66
2010,1,6,1.4297,10.86,88.47,5.17
2010,1,7,1.1436,9.06,89.91,8.29
2010,1,8,2.1089,4.2,83.69,6.83
2010,1,9,1.6476,3.02,85.91,4.0
2010,1,10,1.3548,6.23,80.92,5.75
2010,1,11,1.6946,9.76,90.0,6.53
2010,1,12,1.6147,10.85,75.52,5.78
2010,1,13,1.3939,13.06,86.11,8.11
2010,1,14,1.9524,11.58,91.75,6.56
2010,1,15,3.5882,12.08,55.57,1.88
2010,1,16,3.2628,13.88,53.75,2.77
2010,1,17,3.1908,15.5,54.83,3.0
2010,1,18,3.5748,14.76,66.51,3.75
2010,1,19,2.2315,13.35,72.06,3.01
2010,1,20,2.7372,12.22,84.2,1.97
2010,1,21,3.1188,11.88,74.33,1.84
2010,1,22,3.4056,12.71,59.73,1.81
2010,1,23,1.8353,10.62,81.94,5.92
2010,1,24,0.8914,9.96,93.4,5.86
2010,1,25,1.7906,8.63,87.19,1.23
2010,1,26,2.1072,8.03,86.86,3.04
2010,1,27,2.4348,6.99,86.79,1.71
2010,1,28,3.6977,8.26,81.76,2.81
2010,1,29,2.9086,8.1,82.14,5.09
2010,1,30,2.4271,8.37,89.78,4.04
2010,1,31,3.2681,8.6,79.15,2.23
2010,2,1,2.1883,10.0,85.59,1.91
2010,2,2,2.8963,13.27,79.1,3.23
2010,2,3,2.267,14.84,81.23,3.58
2010,2,4,1.788,13.86,85.76,7.47
2010,2,5,2.9064,12.16,87.18,3.31
2010,2,6,4.3114,14.21,68.3,1.65
2010,2,7,3.6026,13.84,66.0,3.64
2010,2,8,1.7438,11.92,81.52,5.5
2010,2,9,2.4343,10.45,90.6,7.61
2010,2,10,1.7558,10.8,84.51,6.21
2010,2,11,3.0526,11.17,89.39,5.74
2010,2,12,3.1846,12.62,84.09,4.58
2010,2,13,2.4833,11.03,87.34,6.17
2010,2,14,2.1091,11.27,82.33,2.29
2010,2,15,2.147,11.01,80.1,6.4
2010,2,16,1.4496,11.15,82.43,8.09
2010,2,17,2.387,10.1,87.58,6.59
2010,2,18,1.2278,12.02,79.94,6.11
2010,2,19,2.3294,9.46,84.61,9.23
2010,2,20,3.4404,9.22,81.87,3.45
2010,2,21,1.2022,11.62,86.41,6.88
2010,2,22,3.0305,12.65,83.42,6.12
2010,2,23,2.3402,13.03,83.89,6.47
2010,2,24,5.0549,13.08,76.59,3.21
2010,2,25,4.3298,14.04,71.79,4.13
2010,2,26,4.1743,15.42,72.24,2.92
2010,2,27,3.702,18.9,63.87,8.11
2010,2,28,1.349,12.93,89.7,4.48
2010,3,1,5.5915,12.84,71.12,3.11
2010,3,2,0.7042,13.93,83.24,5.19
2010,3,3,2.6818,10.89,79.69,7.71
2010,3,4,4.4004,11.96,77.98,4.48
2010,3,5,3.3878,13.97,72.21,3.14
2010,3,6,2.1766,12.73,81.05,4.31
2010,3,7,2.6328,11.29,90.32,5.42
2010,3,8,2.1434,12.43,89.9,7.92
2010,3,9,1.9711,11.43,91.05,8.75
2010,3,10,4.6591,9.96,83.73,3.06
2010,3,11,1.8238,11.99,86.79,3.84
2010,3,12,3.6554,10.66,85.98,5.29
2010,3,13,3.9298,8.86,79.78,3.17
2010,3,14,5.8788,9.04,68.05,2.62
2010,3,15,5.7031,11.95,64.41,3.91
2010,3,16,5.8637,14.76,63.41,3.56
2010,3,17,5.8502,17.13,62.63,3.13
2010,3,18,4.2946,19.12,61.46,2.76
2010,3,19,3.3137,19.56,62.9,2.22
2010,3,20,3.4397,16.47,78.4,2.69
2010,3,21,3.8033,15.63,67.49,2.73
2010,3,22,5.9957,16.23,69.79,2.89
2010,3,23,5.1523,18.27,60.11,2.93
2010,3,24,4.1398,15.67,75.89,3.06
2010,3,25,5.3719,14.17,79.17,3.58
2010,3,26,6.0403,14.66,77.55,2.46
2010,3,27,6.3182,16.01,70.91,1.55
2010,3,28,6.1697,17.5,67.61,3.96
2010,3,29,5.4449,14.91,75.63,4.49
2010,3,30,4.5761,12.7,81.88,4.24
2010,3,31,5.6822,10.9,77.01,2.44
2010,4,1,6.5597,11.03,75.61,2.13
2010,4,2,6.4913,13.91,70.54,2.07
2010,4,3,6.4142,13.71,75.82,3.57
2010,4,4,5.2642,12.96,74.02,3.96
2010,4,5,3.2693,17.61,66.15,5.4
2010,4,6,5.4799,18.15,68.69,2.7
2010,4,7,6.0792,17.14,74.0,2.01
2010,4,8,6.6305,18.13,65.96,5.57
2010,4,9,6.2412,18.13,65.41,5.53
2010,4,10,4.6342,18.91,67.75,3.29
2010,4,11,5.9753,18.19,70.32,2.84
2010,4,12,2.9909,15.81,78.2,3.41
2010,4,13,6.0295,15.39,75.97,2.6
2010,4,14,6.6826,17.26,69.7,2.89
2010,4,15,5.1497,16.79,73.95,2.03
2010,4,16,5.5836,15.58,76.82,2.16
2010,4,17,4.8418,13.89,79.15,2.1
2010,4,18,5.1398,14.25,76.97,3.55
2010,4,19,7.1098,17.65,68.08,2.21
2010,4,20,6.7889,20.02,67.35,1.96
2010,4,21,5.0503,18.86,71.93,3.5
2010,4,22,3.8522,15.4,80.19,4.85
2010,4,23,5.7835,16.21,78.25,2.77
2010,4,24,6.6878,18.14,75.26,2.25
2010,4,25,3.1154,17.48,79.6,3.51
2010,4,26,6.9763,20.19,69.17,6.71
2010,4,27,7.7234,22.92,58.94,4.36
2010,4,28,7.3786,23.49,57.02,3.7
2010,4,29,5.963,22.52,65.19,3.43
2010,4,30,6.0202,21.74,71.54,3.81
2010,5,1,6.7927,18.25,73.69,3.21
2010,5,2,7.6632,17.89,67.22,2.48
2010,5,3,6.0679,15.26,74.79,5.2
2010,5,4,5.7806,12.5,69.76,5.93
2010,5,5,8.2766,13.23,61.18,2.85
2010,5,6,5.3566,13.24,62.51,2.39
2010,5,7,6.2688,13.35,74.71,3.99
2010,5,8,7.5727,16.64,66.79,2.29
2010,5,9,5.922,16.67,74.69,4.24
2010,5,10,6.7092,17.06,72.08,3.76
2010,5,11,5.0251,15.63,81.42,4.67
2010,5,12,4.9157,13.47,77.96,4.37
2010,5,13,4.1587,12.53,79.08,4.06
2010,5,14,5.8222,11.43,75.64,6.18
2010,5,15,7.3027,13.14,73.38,3.34
2010,5,16,8.6462,17.29,59.52,2.42
2010,5,17,7.789,20.74,54.66,4.32
2010,5,18,7.921,21.84,53.58,6.07
2010,5,19,8.3213,23.17,49.44,5.56
2010,5,20,8.1497,23.06,51.81,7.12
2010,5,21,7.7081,24.4,52.2,4.89
2010,5,22,6.2232,21.45,69.48,1.95
2010,5,23,7.9858,21.83,62.53,2.51
2010,5,24,7.3774,20.27,68.92,2.84
2010,5,25,7.4714,19.69,73.4,2.37
2010,5,26,7.896,20.58,67.17,2.79
2010,5,27,4.1194,17.24,75.81,4.48
2010,5,28,6.2222,16.06,73.47,3.74
2010,5,29,8.083,18.44,65.99,2.37
2010,5,30,8.6549,21.81,54.53,3.9
2010,5,31,8.515,24.94,47.42,3.07
2010,6,1,8.647,27.11,45.75,2.44
2010,6,2,8.1998,25.82,53.39,3.13
2010,6,3,7.4213,23.25,58.87,3.2
2010,6,4,8.6722,24.54,49.14,2.18
2010,6,5,8.1257,24.38,56.95,2.78
2010,6,6,8.3477,21.77,67.35,2.71
2010,6,7,8.5817,21.77,59.87,2.54
2010,6,8,7.5506,19.83,67.6,3.29
2010,6,9,6.6864,19.68,71.13,5.93
2010,6,10,4.1926,17.71,73.64,4.73
2010,6,11,6.6262,16.98,68.96,4.1
2010,6,12,7.9812,16.83,65.01,3.9
2010,6,13,5.7194,16.96,72.94,3.09
2010,6,14,7.0584,18.03,70.72,2.46
2010,6,15,8.5766,20.33,62.36,3.08
2010,6,16,8.6779,21.25,58.66,2.1
2010,6,17,8.1624,21.47,59.6,2.73
2010,6,18,8.5934,19.92,64.5,3.6
2010,6,19,8.6611,17.88,63.79,3.6
2010,6,20,8.6573,18.69,62.43,3.08
2010,6,21,8.0482,19.75,64.81,2.61
2010,6,22,8.6645,24.09,53.0,3.37
2010,6,23,8.4379,27.07,49.31,3.5
2010,6,24,7.8842,22.88,65.03,3.1
2010,6,25,5.9251,21.3,66.6,2.67
2010,6,26,8.3074,21.69,60.45,2.69
2010,6,27,7.8576,22.29,60.04,2.21
2010,6,28,7.2943,24.43,61.4,2.29
2010,6,29,7.7299,25.98,61.42,2.38
2010,6,30,8.0424,27.83,55.21,3.03
2010,7,1,7.5905,27.77,54.67,2.22
2010,7,2,7.6097,27.52,54.89,2.27
2010,7,3,4.4172,27.61,54.12,2.09
2010,7,4,7.6555,28.91,46.29,2.03
2010,7,5,7.9649,27.75,46.71,2.32
2010,7,6,7.6337,29.56,46.61,2.88
2010,7,7,7.2329,31.63,44.49,4.04
2010,7,8,7.0522,31.16,44.24,3.17
2010,7,9,7.4158,30.87,44.16,2.98
2010,7,10,7.2185,32.34,39.75,2.85
2010,7,11,7.4688,31.33,41.0,3.1
2010,7,12,7.825,29.57,42.21,3.72
2010,7,13,8.5898,26.7,44.58,2.83
2010,7,14,8.6712,25.45,50.71,2.81
2010,7,15,8.1578,26.39,50.72,2.8
2010,7,16,7.7407,26.39,49.41,2.67
2010,7,17,7.6291,30.49,41.77,2.09
2010,7,18,7.7882,32.37,34.53,2.54
2010,7,19,7.9435,31.71,38.88,2.87
2010,7,20,8.2109,28.06,42.98,3.68
2010,7,21,8.0803,25.7,49.52,3.02
2010,7,22,7.7477,26.31,51.68,2.85
2010,7,23,7.2547,27.95,47.21,2.14
2010,7,24,4.4762,32.9,39.02,3.29
2010,7,25,5.5476,31.12,44.16,2.72
2010,7,26,7.501,31.97,41.01,2.03
2010,7,27,6.9722,28.76,46.83,5.59
2010,7,28,6.4625,32.18,36.58,4.06
2010,7,29,7.9642,28.54,42.16,3.74
2010,7,30,7.8055,29.11,37.79,3.06
2010,7,31,7.9973,30.49,37.98,2.66
2010,8,1,7.8154,31.22,35.34,2.51
2010,8,2,7.7134,31.6,33.26,3.55
2010,8,3,7.9752,30.99,32.82,3.5
2010,8,4,8.1754,28.26,32.34,3.4
2010,8,5,8.0861,28.81,32.62,2.09
2010,8,6,7.6382,30.98,38.03,2.68
2010,8,7,4.6118,32.05,39.92,2.31
2010,8,8,5.5656,31.01,47.35,3.39
2010,8,9,6.4507,33.92,34.14,5.03
2010,8,10,7.242,33.33,28.72,3.63
2010,8,11,7.253,33.52,26.17,2.85
2010,8,12,7.5329,30.73,30.68,4.69
2010,8,13,7.591,27.46,38.78,3.67
2010,8,14,7.3783,28.0,37.02,2.59
2010,8,15,6.4176,28.23,41.68,3.78
2010,8,16,5.0093,26.39,52.91,3.48
2010,8,17,5.4746,22.94,66.11,2.46
2010,8,18,5.1276,20.52,79.64,2.57
2010,8,19,7.2499,24.82,56.75,2.77
2010,8,20,7.3742,28.96,48.35,3.55
2010,8,21,7.3046,31.47,38.56,2.67
2010,8,22,6.9386,31.59,43.19,2.2
2010,8,23,7.0318,28.99,47.84,3.63
2010,8,24,7.4155,28.97,44.95,2.59
2010,8,25,7.2108,32.23,33.7,3.07
2010,8,26,7.1246,33.78,26.41,3.27
2010,8,27,6.8246,33.99,24.85,3.96
2010,8,28,6.5143,32.12,30.11,3.34
2010,8,29,7.027,30.3,33.27,2.64
2010,8,30,6.857,31.93,32.73,3.4
2010,8,31,6.4178,31.53,31.61,3.87
2010,9,1,5.779,28.07,45.56,3.07
2010,9,2,6.6247,24.92,53.91,3.51
2010,9,3,7.0759,26.79,41.28,3.58
2010,9,4,6.96,28.99,39.67,4.27
2010,9,5,6.7778,29.46,35.31,3.24
2010,9,6,6.6626,26.86,41.53,4.29
2010,9,7,6.6434,22.81,56.52,4.44
2010,9,8,6.7274,22.12,59.13,3.17
2010,9,9,7.0546,24.44,39.42,2.86
2010,9,10,6.721,28.92,28.42,4.54
2010,9,11,4.8653,29.87,34.53,4.59
2010,9,12,6.0727,28.05,42.93,2.81
2010,9,13,5.683,29.4,40.08,3.18
2010,9,14,6.3197,30.06,34.92,3.38
2010,9,15,6.0386,31.23,25.73,3.92
2010,9,16,2.4,26.72,48.66,3.2
2010,9,17,3.5486,23.58,58.5,5.48
2010,9,18,5.7125,23.57,52.06,2.2
2010,9,19,4.361,25.45,52.06,2.7
2010,9,20,4.3891,23.4,62.82,3.11
2010,9,21,5.1305,25.29,53.55,2.1
2010,9,22,4.8058,26.32,48.61,2.47
2010,9,23,4.6694,26.95,48.81,4.62
2010,9,24,4.9286,25.24,47.54,3.6
2010,9,25,4.3315,22.87,52.38,3.57
2010,9,26,2.3081,20.49,61.77,4.67
2010,9,27,3.63,19.24,62.65,3.84
2010,9,28,5.7756,19.14,57.2,2.27
2010,9,29,6.0936,22.17,39.1,2.65
2010,9,30,5.9518,23.6,35.4,3.24
2010,10,1,5.8291,25.16,36.82,2.96
2010,10,2,5.7024,26.02,35.25,3.26
2010,10,3,3.9862,23.25,52.16,5.75
2010,10,4,2.4917,19.65,66.91,5.59
2010,10,5,5.5188,21.69,55.63,2.37
2010,10,6,5.4286,20.31,60.63,2.66
2010,10,7,5.161,21.13,61.79,2.12
2010,10,8,5.1581,23.11,45.51,3.75
2010,10,9,3.3991,20.6,58.32,5.28
2010,10,10,1.974,16.94,80.44,7.65
2010,10,11,3.408,16.15,78.81,7.09
2010,10,12,1.7244,15.78,79.12,5.46
2010,10,13,3.5899,17.15,77.45,3.58
2010,10,14,4.7904,17.37,68.21,2.63
2010,10,15,5.0369,16.61,66.17,2.69
2010,10,16,4.5574,16.57,66.81,2.8
2010,10,17,5.1137,16.51,69.17,2.52
2010,10,18,5.0909,18.2,48.78,2.29
2010,10,19,4.1222,17.96,47.61,2.54
2010,10,20,4.4676,17.97,61.16,2.05
2010,10,21,4.7645,18.86,60.23,2.27
2010,10,22,4.3738,19.42,60.26,2.63
2010,10,23,1.6894,17.21,78.55,1.74
2010,10,24,3.6838,16.6,74.58,1.85
2010,10,25,3.9746,15.82,74.29,2.94
2010,10,26,4.7621,17.16,66.21,2.31
2010,10,27,4.8362,18.46,51.62,2.39
2010,10,28,4.561,18.71,46.55,2.97
2010,10,29,4.2542,18.6,47.16,4.07
2010,10,30,2.695,16.25,65.08,5.0
2010,10,31,1.6589,14.54,81.12,9.16
2010,11,1,3.4296,12.82,76.2,4.7
2010,11,2,4.4693,13.74,67.0,2.22
2010,11,3,4.5912,15.49,51.12,4.18
2010,11,4,4.4844,17.28,40.39,4.89
2010,11,5,4.2557,16.1,50.85,5.17
2010,11,6,4.1258,15.48,59.98,3.15
2010,11,7,3.4229,13.96,68.97,4.76
2010,11,8,1.8252,12.75,84.39,6.12
2010,11,9,1.4986,13.65,83.09,9.08
2010,11,10,2.382,12.76,82.0,3.84
2010,11,11,4.2062,12.18,69.06,2.24
2010,11,12,4.1052,13.6,58.51,2.3
2010,11,13,4.0142,14.17,63.0,2.7
2010,11,14,3.5707,14.1,70.02,4.06
2010,11,15,3.845,11.83,68.64,2.89
2010,11,16,4.0934,10.94,49.32,2.34
2010,11,17,2.6873,10.55,64.69,3.64
2010,11,18,2.6659,11.76,73.79,2.63
2010,11,19,2.7914,11.92,66.07,3.51
2010,11,20,2.3537,13.51,77.51,4.61
2010,11,21,2.6988,11.3,81.28,4.26
2010,11,22,3.2268,10.36,78.86,2.11
2010,11,23,3.5453,12.79,64.74,1.83
2010,11,24,2.8188,14.65,70.03,2.56
2010,11,25,2.7785,13.82,80.07,2.76
2010,11,26,1.7508,15.26,69.71,2.08
2010,11,27,1.1016,13.84,81.6,7.58
2010,11,28,1.614,11.7,84.37,4.33
2010,11,29,0.9127,15.11,77.35,10.69
2010,11,30,0.5479,13.17,88.04,7.74
2010,12,1,1.3759,9.6,88.56,7.11
